ENERGY;Dx;Dy;Dz;Pcis
 -205.754114786  ;  0.8799  ; -1.3332   ;  0.3613  ;1
 -205.733904585  ;  0.9002  ; -1.3870   ;  0.3886  ;1
 -205.712826881  ;  0.9164  ; -1.4311   ;  0.3955  ;1
 -205.692379068  ;  0.9282  ; -1.4652   ;  0.3825  ;1
 -205.673299791  ;  0.9356  ; -1.4891   ;  0.3505  ;1
 -205.655916680  ;  0.9387  ; -1.5030   ;  0.3012  ;1
 -205.640336808  ;  0.9378  ; -1.5073   ;  0.2372  ;1
 -205.626543487  ;  0.9338  ; -1.5029   ;  0.1624  ;1
 -205.614445814  ;  0.9279  ; -1.4914   ;  0.0815  ;1
 -205.603908920  ;  0.9215  ; -1.4749   ; -0.0010  ;1
 -205.594776293  ;  0.9156  ; -1.4553   ; -0.0808  ;1
 -205.586887085  ;  0.9112  ; -1.4344   ; -0.1550  ;1
 -205.580087316  ;  0.9090  ; -1.4138   ; -0.2217  ;1
 -205.574235688  ;  0.9093  ; -1.3945   ; -0.2801  ;1
 -205.307877078  ;  0.7449  ; -0.8758   ; -0.1454  ;1
 -205.588970018  ;  0.7679  ; -0.9451   ; -0.0225  ;1
 -205.716098471  ;  0.7955  ; -1.0193   ;  0.0887  ;1
 -205.766620361  ;  0.8258  ; -1.0957   ;  0.1876  ;1
 -205.778493078  ;  0.8564  ; -1.1703   ;  0.2715  ;1
 -205.771140520  ;  0.8851  ; -1.2394   ;  0.3377  ;1
 -205.754697562  ;  0.9104  ; -1.3006   ;  0.3841  ;1
 -205.734531348  ;  0.9317  ; -1.3527   ;  0.4097  ;1
 -205.713505461  ;  0.9484  ; -1.3951   ;  0.4145  ;1
 -205.693114506  ;  0.9604  ; -1.4276   ;  0.3991  ;1
 -205.674094687  ;  0.9676  ; -1.4500   ;  0.3645  ;1
 -205.656771023  ;  0.9703  ; -1.4625   ;  0.3127  ;1
 -205.641247644  ;  0.9689  ; -1.4656   ;  0.2465  ;1
 -205.627504813  ;  0.9644  ; -1.4604   ;  0.1700  ;1
 -205.615448880  ;  0.9582  ; -1.4486   ;  0.0879  ;1
 -205.604943021  ;  0.9515  ; -1.4321   ;  0.0049  ;1
 -205.595829835  ;  0.9455  ; -1.4129   ; -0.0751  ;1
 -205.587948710  ;  0.9411  ; -1.3926   ; -0.1492  ;1
 -205.581146723  ;  0.9389  ; -1.3727   ; -0.2158  ;1
 -205.575284224  ;  0.9393  ; -1.3541   ; -0.2741  ;1
 -205.309117612  ;  0.7633  ; -0.8521   ; -0.1191  ;1
 -205.589801920  ;  0.7884  ; -0.9200   ;  0.0037  ;1
 -205.716743145  ;  0.8181  ; -0.9926   ;  0.1149  ;1
 -205.767187286  ;  0.8504  ; -1.0672   ;  0.2134  ;1
 -205.779040566  ;  0.8828  ; -1.1400   ;  0.2968  ;1
 -205.771701539  ;  0.9131  ; -1.2073   ;  0.3620  ;1
 -205.755291623  ;  0.9397  ; -1.2668   ;  0.4071  ;1
 -205.735170644  ;  0.9618  ; -1.3173   ;  0.4310  ;1
 -205.714197899  ;  0.9790  ; -1.3580   ;  0.4337  ;1
 -205.693864984  ;  0.9911  ; -1.3888   ;  0.4159  ;1
 -205.674905416  ;  0.9981  ; -1.4097   ;  0.3788  ;1
 -205.657641403  ;  1.0004  ; -1.4209   ;  0.3244  ;1
 -205.642174028  ;  0.9986  ; -1.4230   ;  0.2561  ;1
 -205.628480510  ;  0.9937  ; -1.4172   ;  0.1779  ;1
 -205.616464591  ;  0.9871  ; -1.4051   ;  0.0948  ;1
 -205.605987695  ;  0.9802  ; -1.3888   ;  0.0112  ;1
 -205.596891753  ;  0.9741  ; -1.3700   ; -0.0690  ;1
 -205.589016575  ;  0.9697  ; -1.3503   ; -0.1431  ;1
 -205.582210431  ;  0.9676  ; -1.3311   ; -0.2096  ;1
 -205.576335373  ;  0.9680  ; -1.3132   ; -0.2678  ;1
 -205.310314853  ;  0.7806  ; -0.8277   ; -0.0925  ;1
 -205.590625793  ;  0.8077  ; -0.8940   ;  0.0303  ;1
 -205.717391687  ;  0.8394  ; -0.9650   ;  0.1413  ;1
 -205.767761441  ;  0.8738  ; -1.0378   ;  0.2395  ;1
 -205.779595916  ;  0.9081  ; -1.1087   ;  0.3223  ;1
 -205.772270460  ;  0.9399  ; -1.1741   ;  0.3867  ;1
 -205.755893881  ;  0.9677  ; -1.2319   ;  0.4304  ;1
 -205.735818888  ;  0.9907  ; -1.2805   ;  0.4526  ;1
 -205.714900448  ;  1.0083  ; -1.3196   ;  0.4532  ;1
 -205.694626958  ;  1.0205  ; -1.3488   ;  0.4329  ;1
 -205.675729037  ;  1.0273  ; -1.3683   ;  0.3932  ;1
 -205.658525854  ;  1.0292  ; -1.3782   ;  0.3364  ;1
 -205.643115303  ;  1.0269  ; -1.3793   ;  0.2659  ;1
 -205.629471525  ;  1.0216  ; -1.3729   ;  0.1861  ;1
 -205.617495725  ;  1.0147  ; -1.3607   ;  0.1019  ;1
 -205.607047696  ;  1.0076  ; -1.3445   ;  0.0178  ;1
 -205.597968875  ;  1.0014  ; -1.3262   ; -0.0626  ;1
 -205.590099597  ;  0.9970  ; -1.3072   ; -0.1367  ;1
 -205.583289411  ;  0.9950  ; -1.2887   ; -0.2031  ;1
 -205.577402059  ;  0.9955  ; -1.2714   ; -0.2613  ;1
 -205.311635531  ;  0.7968  ; -0.8026   ; -0.0655  ;1
 -205.591498106  ;  0.8259  ; -0.8673   ;  0.0573  ;1
 -205.718059009  ;  0.8596  ; -0.9364   ;  0.1682  ;1
 -205.768343809  ;  0.8960  ; -1.0074   ;  0.2660  ;1
 -205.780157174  ;  0.9321  ; -1.0763   ;  0.3481  ;1
 -205.772846487  ;  0.9654  ; -1.1399   ;  0.4115  ;1
 -205.756505786  ;  0.9944  ; -1.1957   ;  0.4539  ;1
 -205.736479667  ;  1.0181  ; -1.2426   ;  0.4743  ;1
 -205.715618229  ;  1.0362  ; -1.2800   ;  0.4727  ;1
 -205.695406368  ;  1.0484  ; -1.3077   ;  0.4500  ;1
 -205.676571581  ;  1.0551  ; -1.3257   ;  0.4077  ;1
 -205.659429874  ;  1.0566  ; -1.3345   ;  0.3485  ;1
 -205.644075895  ;  1.0539  ; -1.3347   ;  0.2759  ;1
 -205.630480771  ;  1.0482  ; -1.3279   ;  0.1945  ;1
 -205.618543367  ;  1.0410  ; -1.3156   ;  0.1093  ;1
 -205.608122088  ;  1.0338  ; -1.2997   ;  0.0246  ;1
 -205.599058135  ;  1.0275  ; -1.2819   ; -0.0560  ;1
 -205.591192537  ;  1.0232  ; -1.2635   ; -0.1301  ;1
 -205.584376228  ;  1.0212  ; -1.2457   ; -0.1965  ;1
 -205.578474672  ;  1.0218  ; -1.2291   ; -0.2546  ;1
 -205.312998954  ;  0.8119  ; -0.7767   ; -0.0381  ;1
 -205.592389497  ;  0.8430  ; -0.8397   ;  0.0846  ;1
 -205.718735306  ;  0.8787  ; -0.9071   ;  0.1953  ;1
 -205.768931075  ;  0.9170  ; -0.9760   ;  0.2928  ;1
 -205.780722243  ;  0.9548  ; -1.0430   ;  0.3742  ;1
 -205.773426853  ;  0.9897  ; -1.1046   ;  0.4366  ;1
 -205.757123372  ;  1.0198  ; -1.1585   ;  0.4776  ;1
 -205.737147842  ;  1.0442  ; -1.2037   ;  0.4962  ;1
 -205.716345202  ;  1.0626  ; -1.2394   ;  0.4925  ;1
 -205.696196589  ;  1.0749  ; -1.2655   ;  0.4673  ;1
 -205.677426187  ;  1.0813  ; -1.2822   ;  0.4225  ;1
 -205.660346678  ;  1.0825  ; -1.2899   ;  0.3609  ;1
 -205.645049402  ;  1.0794  ; -1.2894   ;  0.2863  ;1
 -205.631502516  ;  1.0733  ; -1.2822   ;  0.2034  ;1
 -205.619602665  ;  1.0659  ; -1.2699   ;  0.1172  ;1
 -205.609207102  ;  1.0586  ; -1.2544   ;  0.0321  ;1
 -205.600156957  ;  1.0523  ; -1.2371   ; -0.0487  ;1
 -205.592294092  ;  1.0480  ; -1.2194   ; -0.1229  ;1
 -205.585470865  ;  1.0461  ; -1.2023   ; -0.1892  ;1
 -205.579554476  ;  1.0467  ; -1.1864   ; -0.2473  ;1
 -205.314300572  ;  0.8260  ; -0.7502   ; -0.0105  ;1
 -205.593262350  ;  0.8589  ; -0.8115   ;  0.1121  ;1
 -205.719408274  ;  0.8966  ; -0.8769   ;  0.2226  ;1
 -205.769519493  ;  0.9368  ; -0.9438   ;  0.3197  ;1
 -205.781289098  ;  0.9763  ; -1.0087   ;  0.4005  ;1
 -205.774008668  ;  1.0126  ; -1.0683   ;  0.4619  ;1
 -205.757742120  ;  1.0438  ; -1.1203   ;  0.5015  ;1
 -205.737817263  ;  1.0689  ; -1.1636   ;  0.5183  ;1
 -205.717073851  ;  1.0876  ; -1.1977   ;  0.5123  ;1
 -205.696989123  ;  1.0999  ; -1.2223   ;  0.4847  ;1
 -205.678283723  ;  1.1061  ; -1.2377   ;  0.4374  ;1
 -205.661266852  ;  1.1069  ; -1.2444   ;  0.3734  ;1
 -205.646026446  ;  1.1034  ; -1.2432   ;  0.2968  ;1
 -205.632527694  ;  1.0971  ; -1.2357   ;  0.2125  ;1
 -205.620665108  ;  1.0895  ; -1.2236   ;  0.1253  ;1
 -205.610294941  ;  1.0820  ; -1.2084   ;  0.0397  ;1
 -205.601258380  ;  1.0758  ; -1.1917   ; -0.0413  ;1
 -205.593398193  ;  1.0715  ; -1.1747   ; -0.1155  ;1
 -205.586568172  ;  1.0697  ; -1.1583   ; -0.1818  ;1
 -205.580637228  ;  1.0704  ; -1.1431   ; -0.2399  ;1
 -205.315701731  ;  0.8389  ; -0.7231   ;  0.0174  ;1
 -205.594171258  ;  0.8737  ; -0.7825   ;  0.1400  ;1
 -205.720092077  ;  0.9133  ; -0.8459   ;  0.2502  ;1
 -205.770109702  ;  0.9553  ; -0.9108   ;  0.3469  ;1
 -205.781855808  ;  0.9965  ; -0.9735   ;  0.4270  ;1
 -205.774591404  ;  1.0341  ; -1.0310   ;  0.4873  ;1
 -205.758364049  ;  1.0664  ; -1.0811   ;  0.5255  ;1
 -205.738492456  ;  1.0922  ; -1.1226   ;  0.5404  ;1
 -205.717810733  ;  1.1112  ; -1.1550   ;  0.5322  ;1
 -205.697791919  ;  1.1235  ; -1.1782   ;  0.5022  ;1
 -205.679152944  ;  1.1295  ; -1.1923   ;  0.4523  ;1
 -205.662199401  ;  1.1299  ; -1.1980   ;  0.3860  ;1
 -205.647015813  ;  1.1261  ; -1.1963   ;  0.3075  ;1
 -205.633564483  ;  1.1195  ; -1.1887   ;  0.2218  ;1
 -205.621737972  ;  1.1117  ; -1.1766   ;  0.1338  ;1
 -205.611391752  ;  1.1042  ; -1.1619   ;  0.0476  ;1
 -205.602367263  ;  1.0980  ; -1.1458   ; -0.0335  ;1
 -205.594508308  ;  1.0938  ; -1.1295   ; -0.1077  ;1
 -205.587670168  ;  1.0920  ; -1.1138   ; -0.1740  ;1
 -205.581723462  ;  1.0928  ; -1.0992   ; -0.2321  ;1
 -205.317050672  ;  0.8507  ; -0.6954   ;  0.0454  ;1
 -205.595061890  ;  0.8873  ; -0.7529   ;  0.1679  ;1
 -205.720769394  ;  0.9288  ; -0.8143   ;  0.2780  ;1
 -205.770697041  ;  0.9726  ; -0.8769   ;  0.3742  ;1
 -205.782420397  ;  1.0154  ; -0.9374   ;  0.4536  ;1
 -205.775172006  ;  1.0544  ; -0.9928   ;  0.5128  ;1
 -205.758983917  ;  1.0876  ; -1.0409   ;  0.5495  ;1
 -205.739166002  ;  1.1141  ; -1.0806   ;  0.5626  ;1
 -205.718546686  ;  1.1334  ; -1.1114   ;  0.5522  ;1
 -205.698594661  ;  1.1456  ; -1.1331   ;  0.5197  ;1
 -205.680022937  ;  1.1514  ; -1.1460   ;  0.4674  ;1
 -205.663133362  ;  1.1515  ; -1.1509   ;  0.3988  ;1
 -205.648006974  ;  1.1473  ; -1.1487   ;  0.3184  ;1
 -205.634603212  ;  1.1404  ; -1.1409   ;  0.2313  ;1
 -205.622812795  ;  1.1325  ; -1.1291   ;  0.1424  ;1
 -205.612490505  ;  1.1250  ; -1.1148   ;  0.0558  ;1
 -205.603478157  ;  1.1188  ; -1.0993   ; -0.0255  ;1
 -205.595620634  ;  1.1147  ; -1.0837   ; -0.0998  ;1
 -205.588774734  ;  1.1130  ; -1.0687   ; -0.1661  ;1
 -205.582812749  ;  1.1139  ; -1.0548   ; -0.2241  ;1
 -205.318477687  ;  0.8613  ; -0.6671   ;  0.0737  ;1
 -205.595978250  ;  0.8998  ; -0.7228   ;  0.1961  ;1
 -205.721451610  ;  0.9431  ; -0.7819   ;  0.3059  ;1
 -205.771281888  ;  0.9886  ; -0.8423   ;  0.4017  ;1
 -205.782980895  ;  1.0330  ; -0.9006   ;  0.4803  ;1
 -205.775749390  ;  1.0732  ; -0.9538   ;  0.5385  ;1
 -205.759602440  ;  1.1074  ; -0.9999   ;  0.5737  ;1
 -205.739840362  ;  1.1345  ; -1.0377   ;  0.5848  ;1
 -205.719285545  ;  1.1540  ; -1.0669   ;  0.5722  ;1
 -205.699402085  ;  1.1662  ; -1.0872   ;  0.5373  ;1
 -205.680898899  ;  1.1717  ; -1.0990   ;  0.4826  ;1
 -205.664073995  ;  1.1715  ; -1.1031   ;  0.4117  ;1
 -205.649004971  ;  1.1670  ; -1.1004   ;  0.3296  ;1
 -205.635648515  ;  1.1599  ; -1.0926   ;  0.2412  ;1
 -205.623893650  ;  1.1519  ; -1.0810   ;  0.1514  ;1
 -205.613594637  ;  1.1444  ; -1.0673   ;  0.0644  ;1
 -205.604593785  ;  1.1383  ; -1.0524   ; -0.0172  ;1
 -205.596737142  ;  1.1343  ; -1.0376   ; -0.0915  ;1
 -205.589883072  ;  1.1327  ; -1.0233   ; -0.1577  ;1
 -205.583905556  ;  1.1336  ; -1.0100   ; -0.2158  ;1
 -205.319864566  ;  0.8709  ; -0.6384   ;  0.1022  ;1
 -205.596877957  ;  0.9111  ; -0.6920   ;  0.2244  ;1
 -205.722125130  ;  0.9561  ; -0.7490   ;  0.3340  ;1
 -205.771860343  ;  1.0033  ; -0.8070   ;  0.4293  ;1
 -205.783535345  ;  1.0492  ; -0.8630   ;  0.5072  ;1
 -205.776320677  ;  1.0907  ; -0.9140   ;  0.5642  ;1
 -205.760214946  ;  1.1258  ; -0.9580   ;  0.5978  ;1
 -205.740509046  ;  1.1534  ; -0.9940   ;  0.6071  ;1
 -205.720019263  ;  1.1732  ; -1.0215   ;  0.5923  ;1
 -205.700204935  ;  1.1853  ; -1.0405   ;  0.5549  ;1
 -205.681770693  ;  1.1906  ; -1.0512   ;  0.4977  ;1
 -205.665010578  ;  1.1900  ; -1.0546   ;  0.4248  ;1
 -205.649998727  ;  1.1853  ; -1.0516   ;  0.3408  ;1
 -205.636689151  ;  1.1781  ; -1.0438   ;  0.2512  ;1
 -205.624969288  ;  1.1700  ; -1.0325   ;  0.1606  ;1
 -205.614692977  ;  1.1625  ; -1.0193   ;  0.0731  ;1
 -205.605703091  ;  1.1564  ; -1.0051   ; -0.0086  ;1
 -205.597846901  ;  1.1526  ; -0.9910   ; -0.0829  ;1
 -205.590984369  ;  1.1511  ; -0.9774   ; -0.1492  ;1
 -205.584991214  ;  1.1521  ; -0.9648   ; -0.2072  ;1
 -205.321320401  ;  0.8793  ; -0.6093   ;  0.1308  ;1
 -205.597797442  ;  0.9212  ; -0.6608   ;  0.2529  ;1
 -205.722798977  ;  0.9679  ; -0.7154   ;  0.3622  ;1
 -205.772432257  ;  1.0168  ; -0.7711   ;  0.4570  ;1
 -205.784081825  ;  1.0641  ; -0.8247   ;  0.5340  ;1
 -205.776884877  ;  1.1068  ; -0.8734   ;  0.5899  ;1
 -205.760822202  ;  1.1428  ; -0.9154   ;  0.6221  ;1
 -205.741174631  ;  1.1709  ; -0.9495   ;  0.6294  ;1
 -205.720752011  ;  1.1908  ; -0.9754   ;  0.6124  ;1
 -205.701008697  ;  1.2029  ; -0.9930   ;  0.5726  ;1
 -205.682644905  ;  1.2079  ; -1.0028   ;  0.5131  ;1
 -205.665950652  ;  1.2071  ; -1.0055   ;  0.4380  ;1
 -205.650996634  ;  1.2021  ; -1.0022   ;  0.3523  ;1
 -205.637734296  ;  1.1947  ; -0.9944   ;  0.2615  ;1
 -205.626049643  ;  1.1866  ; -0.9836   ;  0.1702  ;1
 -205.615796206  ;  1.1791  ; -0.9709   ;  0.0823  ;1
 -205.606817483  ;  1.1732  ; -0.9574   ;  0.0004  ;1
 -205.598962031  ;  1.1694  ; -0.9440   ; -0.0740  ;1
 -205.592091433  ;  1.1680  ; -0.9311   ; -0.1402  ;1
 -205.586083210  ;  1.1691  ; -0.9192   ; -0.1983  ;1
 -205.322700058  ;  0.8866  ; -0.5798   ;  0.1594  ;1
 -205.598685003  ;  0.9302  ; -0.6291   ;  0.2814  ;1
 -205.723456958  ;  0.9785  ; -0.6814   ;  0.3904  ;1
 -205.772993307  ;  1.0290  ; -0.7346   ;  0.4847  ;1
 -205.784618421  ;  1.0777  ; -0.7857   ;  0.5610  ;1
 -205.777438892  ;  1.1215  ; -0.8321   ;  0.6157  ;1
 -205.761418870  ;  1.1583  ; -0.8720   ;  0.6463  ;1
 -205.741829514  ;  1.1869  ; -0.9043   ;  0.6518  ;1
 -205.721474268  ;  1.2070  ; -0.9285   ;  0.6325  ;1
 -205.701802395  ;  1.2189  ; -0.9449   ;  0.5903  ;1
 -205.683509556  ;  1.2237  ; -0.9537   ;  0.5284  ;1
 -205.666881648  ;  1.2226  ; -0.9558   ;  0.4513  ;1
 -205.651985861  ;  1.2173  ; -0.9523   ;  0.3640  ;1
 -205.638771119  ;  1.2098  ; -0.9446   ;  0.2719  ;1
 -205.627122079  ;  1.2017  ; -0.9341   ;  0.1799  ;1
 -205.616892000  ;  1.1943  ; -0.9220   ;  0.0916  ;1
 -205.607925043  ;  1.1885  ; -0.9092   ;  0.0096  ;1
 -205.600071068  ;  1.1848  ; -0.8965   ; -0.0648  ;1
 -205.593193302  ;  1.1835  ; -0.8843   ; -0.1310  ;1
 -205.587171059  ;  1.1846  ; -0.8731   ; -0.1891  ;1
 -205.324153426  ;  0.8928  ; -0.5499   ;  0.1882  ;1
 -205.599591290  ;  0.9379  ; -0.5969   ;  0.3101  ;1
 -205.724112272  ;  0.9879  ; -0.6468   ;  0.4187  ;1
 -205.773544256  ;  1.0398  ; -0.6975   ;  0.5125  ;1
 -205.785143307  ;  1.0899  ; -0.7461   ;  0.5879  ;1
 -205.777981952  ;  1.1348  ; -0.7902   ;  0.6415  ;1
 -205.762006171  ;  1.1723  ; -0.8280   ;  0.6706  ;1
 -205.742476772  ;  1.2013  ; -0.8584   ;  0.6741  ;1
 -205.722190424  ;  1.2216  ; -0.8811   ;  0.6526  ;1
 -205.702591115  ;  1.2334  ; -0.8962   ;  0.6080  ;1
 -205.684369870  ;  1.2379  ; -0.9041   ;  0.5439  ;1
 -205.667808445  ;  1.2365  ; -0.9056   ;  0.4646  ;1
 -205.652970586  ;  1.2311  ; -0.9020   ;  0.3758  ;1
 -205.639802837  ;  1.2235  ; -0.8945   ;  0.2826  ;1
 -205.628188649  ;  1.2154  ; -0.8845   ;  0.1899  ;1
 -205.617981154  ;  1.2081  ; -0.8730   ;  0.1013  ;1
 -205.609025259  ;  1.2024  ; -0.8609   ;  0.0191  ;1
 -205.601172203  ;  1.1989  ; -0.8489   ; -0.0554  ;1
 -205.594286891  ;  1.1977  ; -0.8374   ; -0.1216  ;1
 -205.588250425  ;  1.1989  ; -0.8268   ; -0.1797  ;1
 -205.325546992  ;  0.8979  ; -0.5196   ;  0.2170  ;1
 -205.600468699  ;  0.9445  ; -0.5643   ;  0.3387  ;1
 -205.724749952  ;  0.9960  ; -0.6117   ;  0.4470  ;1
 -205.774081050  ;  1.0494  ; -0.6598   ;  0.5403  ;1
 -205.785654566  ;  1.1007  ; -0.7060   ;  0.6149  ;1
 -205.778511079  ;  1.1467  ; -0.7477   ;  0.6673  ;1
 -205.762579181  ;  1.1849  ; -0.7834   ;  0.6948  ;1
 -205.743109600  ;  1.2143  ; -0.8119   ;  0.6964  ;1
 -205.722892249  ;  1.2346  ; -0.8331   ;  0.6727  ;1
 -205.703365736  ;  1.2463  ; -0.8470   ;  0.6258  ;1
 -205.685216346  ;  1.2506  ; -0.8540   ;  0.5594  ;1
 -205.668721629  ;  1.2489  ; -0.8552   ;  0.4782  ;1
 -205.653941886  ;  1.2433  ; -0.8514   ;  0.3878  ;1
 -205.640821322  ;  1.2356  ; -0.8442   ;  0.2936  ;1
 -205.629242236  ;  1.2276  ; -0.8346   ;  0.2002  ;1
 -205.619057709  ;  1.2203  ; -0.8237   ;  0.1113  ;1
 -205.610113434  ;  1.2148  ; -0.8123   ;  0.0290  ;1
 -205.602262052  ;  1.2114  ; -0.8010   ; -0.0455  ;1
 -205.595370164  ;  1.2103  ; -0.7903   ; -0.1117  ;1
 -205.589320604  ;  1.2116  ; -0.7803   ; -0.1697  ;1
 -205.326924058  ;  0.9019  ; -0.4890   ;  0.2460  ;1
 -205.601331053  ;  0.9499  ; -0.5314   ;  0.3674  ;1
 -205.725372635  ;  1.0028  ; -0.5763   ;  0.4754  ;1
 -205.774602605  ;  1.0576  ; -0.6218   ;  0.5681  ;1
 -205.786150394  ;  1.1102  ; -0.6654   ;  0.6418  ;1
 -205.779024771  ;  1.1571  ; -0.7047   ;  0.6930  ;1
 -205.763136949  ;  1.1960  ; -0.7382   ;  0.7189  ;1
 -205.743727515  ;  1.2257  ; -0.7649   ;  0.7186  ;1
 -205.723579520  ;  1.2461  ; -0.7846   ;  0.6926  ;1
 -205.704126078  ;  1.2577  ; -0.7973   ;  0.6434  ;1
 -205.686048650  ;  1.2617  ; -0.8036   ;  0.5748  ;1
 -205.669620533  ;  1.2598  ; -0.8043   ;  0.4917  ;1
 -205.654898629  ;  1.2541  ; -0.8005   ;  0.3998  ;1
 -205.641824875  ;  1.2463  ; -0.7935   ;  0.3046  ;1
 -205.630280498  ;  1.2383  ; -0.7844   ;  0.2106  ;1
 -205.620118624  ;  1.2312  ; -0.7741   ;  0.1213  ;1
 -205.611185811  ;  1.2259  ; -0.7635   ;  0.0389  ;1
 -205.603336130  ;  1.2226  ; -0.7529   ; -0.0356  ;1
 -205.596437887  ;  1.2217  ; -0.7429   ; -0.1018  ;1
 -205.590375583  ;  1.2230  ; -0.7335   ; -0.1598  ;1
 -205.328348636  ;  0.9047  ; -0.4582   ;  0.2748  ;1
 -205.602198949  ;  0.9541  ; -0.4982   ;  0.3961  ;1
 -205.725984718  ;  1.0084  ; -0.5405   ;  0.5037  ;1
 -205.775108021  ;  1.0645  ; -0.5833   ;  0.5958  ;1
 -205.786629033  ;  1.1182  ; -0.6243   ;  0.6687  ;1
 -205.779522034  ;  1.1661  ; -0.6612   ;  0.7187  ;1
 -205.763679751  ;  1.2056  ; -0.6926   ;  0.7431  ;1
 -205.744332144  ;  1.2356  ; -0.7175   ;  0.7408  ;1
 -205.724255176  ;  1.2560  ; -0.7356   ;  0.7127  ;1
 -205.704876332  ;  1.2675  ; -0.7472   ;  0.6612  ;1
 -205.686872187  ;  1.2712  ; -0.7528   ;  0.5904  ;1
 -205.670511791  ;  1.2691  ; -0.7531   ;  0.5054  ;1
 -205.655848692  ;  1.2632  ; -0.7493   ;  0.4121  ;1
 -205.642822617  ;  1.2555  ; -0.7426   ;  0.3159  ;1
 -205.631313834  ;  1.2475  ; -0.7340   ;  0.2213  ;1
 -205.621175596  ;  1.2406  ; -0.7244   ;  0.1317  ;1
 -205.612255386  ;  1.2354  ; -0.7144   ;  0.0492  ;1
 -205.604408715  ;  1.2323  ; -0.7046   ; -0.0253  ;1
 -205.597505585  ;  1.2314  ; -0.6952   ; -0.0914  ;1
 -205.591432075  ;  1.2328  ; -0.6865   ; -0.1495  ;1
 -205.329699403  ;  0.9064  ; -0.4273   ;  0.3037  ;1
 -205.603028917  ;  0.9571  ; -0.4647   ;  0.4248  ;1
 -205.726572390  ;  1.0128  ; -0.5044   ;  0.5321  ;1
 -205.775593547  ;  1.0701  ; -0.5445   ;  0.6235  ;1
 -205.787088741  ;  1.1249  ; -0.5829   ;  0.6956  ;1
 -205.780000016  ;  1.1736  ; -0.6173   ;  0.7444  ;1
 -205.764202629  ;  1.2137  ; -0.6465   ;  0.7671  ;1
 -205.744916288  ;  1.2440  ; -0.6696   ;  0.7629  ;1
 -205.724909944  ;  1.2644  ; -0.6863   ;  0.7326  ;1
 -205.705605419  ;  1.2757  ; -0.6968   ;  0.6789  ;1
 -205.687674319  ;  1.2792  ; -0.7016   ;  0.6060  ;1
 -205.671381411  ;  1.2769  ; -0.7017   ;  0.5192  ;1
 -205.656776881  ;  1.2709  ; -0.6979   ;  0.4245  ;1
 -205.643798287  ;  1.2631  ; -0.6915   ;  0.3273  ;1
 -205.632325024  ;  1.2553  ; -0.6834   ;  0.2322  ;1
 -205.622210536  ;  1.2485  ; -0.6745   ;  0.1424  ;1
 -205.613303269  ;  1.2435  ; -0.6652   ;  0.0597  ;1
 -205.605460167  ;  1.2405  ; -0.6561   ; -0.0147  ;1
 -205.598552876  ;  1.2398  ; -0.6474   ; -0.0809  ;1
 -205.592469005  ;  1.2412  ; -0.6393   ; -0.1389  ;1
 -205.331028932  ;  0.9070  ; -0.3963   ;  0.3325  ;1
 -205.603838159  ;  0.9590  ; -0.4312   ;  0.4534  ;1
 -205.727139429  ;  1.0158  ; -0.4681   ;  0.5602  ;1
 -205.776058403  ;  1.0743  ; -0.5055   ;  0.6512  ;1
 -205.787527737  ;  1.1302  ; -0.5411   ;  0.7223  ;1
 -205.780457349  ;  1.1797  ; -0.5731   ;  0.7699  ;1
 -205.764705062  ;  1.2203  ; -0.6001   ;  0.7911  ;1
 -205.745480321  ;  1.2508  ; -0.6213   ;  0.7850  ;1
 -205.725545043  ;  1.2712  ; -0.6366   ;  0.7526  ;1
 -205.706315317  ;  1.2823  ; -0.6460   ;  0.6966  ;1
 -205.688457724  ;  1.2856  ; -0.6502   ;  0.6216  ;1
 -205.672232722  ;  1.2831  ; -0.6500   ;  0.5331  ;1
 -205.657687178  ;  1.2770  ; -0.6463   ;  0.4371  ;1
 -205.644756545  ;  1.2692  ; -0.6403   ;  0.3390  ;1
 -205.633319418  ;  1.2615  ; -0.6327   ;  0.2434  ;1
 -205.623229488  ;  1.2549  ; -0.6244   ;  0.1533  ;1
 -205.614336179  ;  1.2500  ; -0.6159   ;  0.0706  ;1
 -205.606497859  ;  1.2473  ; -0.6074   ; -0.0039  ;1
 -205.599587741  ;  1.2467  ; -0.5994   ; -0.0699  ;1
 -205.593494935  ;  1.2482  ; -0.5920   ; -0.1279  ;1
 -205.332404360  ;  0.9064  ; -0.3652   ;  0.3612  ;1
 -205.604648960  ;  0.9596  ; -0.3975   ;  0.4818  ;1
 -205.727691026  ;  1.0177  ; -0.4317   ;  0.5884  ;1
 -205.776502089  ;  1.0773  ; -0.4662   ;  0.6787  ;1
 -205.787944336  ;  1.1341  ; -0.4991   ;  0.7490  ;1
 -205.780892857  ;  1.1843  ; -0.5286   ;  0.7954  ;1
 -205.765186867  ;  1.2254  ; -0.5534   ;  0.8150  ;1
 -205.746025087  ;  1.2561  ; -0.5728   ;  0.8070  ;1
 -205.726162178  ;  1.2765  ; -0.5866   ;  0.7725  ;1
 -205.707008426  ;  1.2874  ; -0.5950   ;  0.7144  ;1
 -205.689225345  ;  1.2904  ; -0.5986   ;  0.6373  ;1
 -205.673069112  ;  1.2877  ; -0.5982   ;  0.5471  ;1
 -205.658583343  ;  1.2815  ; -0.5946   ;  0.4498  ;1
 -205.645701489  ;  1.2738  ; -0.5889   ;  0.3509  ;1
